index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ERRFI1	ERRFI1	5.1619102771486896e-40	-0.655936615222668	-0.5626078685028969	-0.7492653619424391	2.55145850841921e-37	ERRFI1	-0.655936615222668	5.1619102771486896e-40	1.6926955	-130.50921873035816
PPP1R17	PPP1R17	1.0533381331926698e-49	-0.736162500731778	-0.640054007978526	-0.8322709934850301	9.11137485211663e-47	PPP1R17	-0.736162500731778	1.0533381331926698e-49	2.438774	-162.69950801770065
KRT8	KRT8	1.6348699174214597e-56	-0.6280642853480799	-0.552316223071055	-0.7038123476251049	1.8855499714260796e-53	KRT8	-0.6280642853480799	1.6348699174214597e-56	3.9197483	-185.31879746509858
QPCT	QPCT	5.622259021766209e-57	-0.6368348584836651	-0.557482584607783	-0.7161871323595479	6.947505791182529e-54	QPCT	-0.6368348584836651	5.622259021766209e-57	3.387829	-186.85875148726814
PCSK1N	PCSK1N	7.15727110203478e-58	-0.8396161709292941	-0.7409464176107	-0.9382859242478871	9.524676158861668e-55	PCSK1N	-0.8396161709292941	7.15727110203478e-58	4.807084	-189.83241987659235
RAMP1	RAMP1	7.50847127181429e-59	-0.7181607151750059	-0.631754494110088	-0.8045669362399241	1.2989655300238697e-55	RAMP1	-0.7181607151750059	7.50847127181429e-59	3.0393102	-193.08523839408704
CHGB	CHGB	2.6356648202267594e-60	-0.8196195232811629	-0.725415765405817	-0.91382328115651	5.06633348776922e-57	CHGB	-0.8196195232811629	2.6356648202267594e-60	4.047446	-197.91751878000613
HLA-E	HLA-E	7.293248434378169e-64	-0.7030606833494909	-0.6181701155025201	-0.7879512511964629	2.10288663191237e-60	HLA-E	-0.7030606833494909	7.293248434378169e-64	2.221559	-209.7368365344636
NKX2-2	NKX2-2	2.1058628997847597e-74	-0.8794628066190631	-0.781657113272391	-0.977268499965736	1.2143809388758798e-70	NKX2-2	-0.8794628066190631	2.1058628997847597e-74	2.917152	-244.74826750754195
IGFBP2	IGFBP2	1.1363751171926698e-90	-0.811920130610521	-0.73699411797602	-0.8868461432450229	9.829644763716568e-87	IGFBP2	-0.811920130610521	1.1363751171926698e-90	5.521005	-298.78908939306393
HES6	HES6	1.9032902079551894e-119	-0.8717329032083779	-0.8018275064073901	-0.9416383000093649	3.292692059762489e-115	HES6	-0.8717329032083779	1.9032902079551894e-119	5.591512	-394.38094773541957
