logFC	AveExpr	t	P.Value	adj.P.Val
DLC1	-12.606155308644	5.75368788969767	-9.05046571910286	8.95963382777448e-14	6.74025786501951e-11
RARG	-12.5739835021303	5.49462356269593	-9.0116422381291	1.06515856221441e-13	7.51400593339391e-11
GNG7	-4.50011693391813	1.14112005679012	-9.0081113187859	1.08205014825944e-13	7.51400593339391e-11
ATP1A2	-5.32615816695576	1.03647946308664	-8.97139763345571	1.27439366503406e-13	8.52191763784814e-11
CDC42EP1	-18.4858174705128	10.0762362530864	-8.89697830620574	1.77570691034476e-13	1.14501386665267e-10
PRICKLE1	-6.34180902632759	2.51952910383341	-8.70954005495737	4.09624823941871e-13	2.55026765388637e-10
CCDC102A	-3.86375247664422	2.05780291535926	-8.65468675478984	5.23175374205716e-13	3.1486437937614e-10
YAP1	-16.4802808402402	7.63096694923659	-8.62636868201976	5.93617456075147e-13	3.45734295788283e-10
HOXA3	-12.3121638081076	3.76113352642196	-8.58996602270586	6.98278714672298e-13	3.93981943544011e-10
SCARF2	-9.71856805192365	4.08613492985788	-8.52811631841907	9.20127469060326e-13	5.03421256178309e-10
ZEB2	-37.4297697814951	15.4872532952602	-8.48626060257174	1.10899677472138e-12	5.78517498852604e-10
ANGPT1	-5.92834265117349	2.24237310214921	-8.48375340712936	1.12146842757359e-12	5.78517498852604e-10
ABLIM3	-9.95555648816449	3.8207811693137	-8.38256457271346	1.76109943954003e-12	8.7465718410107e-10
GYPE	-0.945956976656719	0.34498621374658	-8.37432554723802	1.82700731312384e-12	8.7465718410107e-10
MXRA8	-47.3761377253993	25.3044296076696	-8.37263000497447	1.84087360818835e-12	8.7465718410107e-10
TNFRSF10B	-17.0259586037489	8.56859621629959	-8.31474197523707	2.38299156558457e-12	1.10320289016998e-09
PTPN21	-6.32166848243497	3.55129907770259	-8.251724208742	3.15592409961474e-12	1.4245052404636e-09
ADAMTS9	-11.7496217853861	3.45486924717609	-8.24597866277838	3.23778786819691e-12	1.42581121854378e-09
HOXA2	-4.81337896544459	1.15323108518519	-8.23251246559756	3.43806551415297e-12	1.47795887757219e-09
ADGRA2	-11.2552198849303	5.74896930987654	-8.18286281595577	4.28945968206737e-12	1.80107429208666e-09
MARVELD1	-14.7798923316539	10.9783599061728	-8.11989532678534	5.67839961949103e-12	2.33007966204342e-09
IER2	-61.431024022747	46.6750425567901	-8.06893674895831	7.124899623715e-12	2.85866806013721e-09
DKK2	-4.05604899125577	0.893020574195555	-8.05572167976572	7.55667068173495e-12	2.96599324258097e-09
ARHGAP31	-4.68977693131804	2.26888984962963	-8.05000641264006	7.7514036023527e-12	2.97769344766975e-09
GAS7	-49.490855204324	6.75774470503399	-8.01141730960503	9.20397075709693e-12	3.46203525040385e-09
MDFI	-37.8702891297691	11.6704974528722	-8.00400250800891	9.51274317054936e-12	3.50515465192385e-09
EDNRB	-31.7287271668484	6.42980765148123	-7.98284232433091	1.04519415125405e-11	3.77419608017837e-09
MMP2	-140.541043906417	55.8668953694647	-7.97451009228845	1.08466746021127e-11	3.81233729159972e-09
ADRB1	-1.71962536548058	0.619803739382716	-7.97176669992592	1.09798692419377e-11	3.81233729159972e-09
TBX2	-17.241246879048	7.71487119645549	-7.94301785611307	1.24777244601665e-11	4.25066632317558e-09
SYDE1	-4.79441096744435	2.57465946644189	-7.9055745848818	1.47382971959056e-11	4.92777696059398e-09
PRKG1	-4.63238505447034	1.8781716278023	-7.88690586535194	1.60136776020986e-11	5.25685362010711e-09
LINC00839	-6.51262616842684	1.39752781416557	-7.86386359436787	1.77406414943668e-11	5.7197728960856e-09
TANC1	-19.613539424344	8.53441478641975	-7.84464128011797	1.93226013672408e-11	6.12051873132512e-09
STARD13	-16.7908261078139	4.05402906931308	-7.76119779410765	2.79901816798278e-11	8.63370004067533e-09
AJUBA	-6.67352635942097	3.31076208103002	-7.75941034598157	2.82131433065547e-11	8.63370004067533e-09
WWTR1	-52.0195855772101	15.1479403787259	-7.72806312466551	3.24241473780898e-11	9.75696634852352e-09
AHR	-18.7483003506035	10.2740310671336	-7.71726773224041	3.40149195658708e-11	1.00678585698655e-08
HSPB2	-2.768366245719	1.13375148271605	-7.70863686601325	3.53425221807046e-11	1.0193890051309e-08
RFTN2	-8.50835040684677	1.96917090432192	-7.70719096590397	3.55699292845453e-11	1.0193890051309e-08
SLC16A4	-4.37703720073977	3.18264343761914	-7.69687015050846	3.72360867360442e-11	1.05046491565512e-08
CMTM5	-3.04218347414139	0.461757699379119	-7.67718099854793	4.06334434167137e-11	1.12867203213656e-08
ADAMTS1	-58.7245481805514	10.0133771688086	-7.67230818092509	4.15208912087828e-11	1.13584801632511e-08
ITGB5	-118.03219357926	28.9256533948233	-7.65338245523245	4.51547818534677e-11	1.20608846807688e-08
TRIL	-13.82090174284	3.97209790123457	-7.65114818471392	4.56041822643915e-11	1.20608846807688e-08
CTDSPL	-12.5738245790448	10.6841443283951	-7.64874491533982	4.60925529201354e-11	1.20608846807688e-08
EMP3	-38.2958776208974	31.0626202204532	-7.62237839202729	5.18052206357594e-11	1.33620465511234e-08
ARAP3	-13.8190721900414	5.42095925506531	-7.59843633587448	5.76014267400788e-11	1.46477994336919e-08
CSGALNACT1	-8.67864571170374	4.6229964062032	-7.5906448335558	5.96237010632719e-11	1.49514711485747e-08
DUSP6	-64.3960166332291	26.7318693911395	-7.54334468550279	7.35112831470811e-11	1.81814550304185e-08
ITM2A	-51.34977823998	16.7940576590243	-7.51276165967196	8.41614716857737e-11	2.02956505496481e-08
ST8SIA1	-7.03579843815197	3.65909256138383	-7.51236941595319	8.4307604055586e-11	2.02956505496481e-08
ERF	-41.5333687874785	25.8427977217041	-7.50550697747387	8.6905525588507e-11	2.06457797960591e-08
ADARB1	-20.991765234482	9.31036600147695	-7.4993282708703	8.93127548603307e-11	2.09421011558866e-08
PRICKLE2	-6.34887153327992	2.48356062192109	-7.46350401121133	1.04637767270715e-10	2.41152785672044e-08
ALDH1A3	-39.9775366679878	7.2877713031502	-7.46161077293549	1.05516865511445e-10	2.41152785672044e-08
GYPC	-25.0799235799858	13.7832430766039	-7.42658689764142	1.23173097533298e-10	2.77986284495462e-08
PDE7B	-11.1033522071953	1.75254055156259	-7.40617036411383	1.34792431501787e-10	3.00453993921576e-08
GLI1	-1.50295786907026	0.724796924987096	-7.40038779419602	1.38277378420502e-10	3.04463178949043e-08
NAB2	-14.3826564521041	10.0793663778429	-7.28899275738533	2.25974381450613e-10	4.9156234422781e-08
LINC00920	-3.26558830355376	0.814010044444444	-7.27495271763019	2.40386324658716e-10	5.16687510918229e-08
SPRY2	-45.7307413926076	11.0557869740741	-7.24611611890267	2.72918073043033e-10	5.7614991697234e-08
CHST3	-4.73093503867146	2.48843426790123	-7.24485800098692	2.74433081471178e-10	5.7614991697234e-08
ITGA4	-38.8956361632554	9.28637344320988	-7.22362751834765	3.01297962758576e-10	6.25195025733734e-08
SMO	-20.3971599154521	8.52619685987654	-7.22105964039392	3.04719813151862e-10	6.25195025733734e-08
AGRN	-65.618607330443	26.102382251902	-7.2133050819126	3.15289663771472e-10	6.3961290779707e-08
SPTBN1	-57.7392310721563	49.8891061201235	-7.19450057278397	3.42460339876846e-10	6.87013492941829e-08
ITGA8	-4.95300751893837	1.65922762716049	-7.18059712295511	3.64035752325981e-10	7.11727555799269e-08
FLRT3	-14.1003207072275	5.00063906296296	-7.17960021894901	3.65633711446221e-10	7.11727555799269e-08
PTGIS	-6.82249960041985	2.82554248765432	-7.17899593878525	3.66605719686137e-10	7.11727555799269e-08
IGF2BP2	-49.8085439014465	9.58103504230506	-7.17009385476263	3.81226517519796e-10	7.32238805725523e-08
ADAMTS5	-10.5191763992353	1.47274273703704	-7.14119845095797	4.32799426828613e-10	8.21534862296189e-08
FYCO1	-4.37732591281179	3.592703115527	-7.13909328851254	4.36817207313399e-10	8.21534862296189e-08
MEF2C	-18.0277343754368	9.53159202599652	-7.1359712692044	4.42844089828006e-10	8.2428350946852e-08
HSPB6	-16.8165535560954	4.32192545555556	-7.13301268618185	4.48631759756063e-10	8.26535349224053e-08
LBH	-50.5209749412345	38.2529923962971	-7.12900815999173	4.56585522506387e-10	8.28246957739978e-08
IGFBP4	-122.227350367371	67.2593851851852	-7.12793760339599	4.58735506917739e-10	8.28246957739978e-08
PCDH7	-15.7636823829929	2.64086563802469	-7.11967736154087	4.75666505621172e-10	8.50312748414877e-08
SLC5A4	-2.82315685066727	0.396096708641975	-7.09392690031232	5.32537895907442e-10	9.39600716027409e-08
MEGF10	-18.4341363488361	2.61406432296354	-7.09243928880685	5.36022563006498e-10	9.39600716027409e-08
ELK3	-18.1575290502924	12.8467195987654	-7.07508048820654	5.78399641791892e-10	1.00413514736083e-07
ERBB3	-114.013723646389	34.127051051952	-7.05267726928244	6.38049101838803e-10	1.0971406222571e-07
IL13RA2	-3.30222471986955	0.713244190493827	-7.03553557465008	6.8778467930708e-10	1.167634392827e-07
PPM1F	-8.80098184309961	7.53568401320763	-7.0341466570036	6.9197939646906e-10	1.167634392827e-07
BAAT	-1.01835998370879	0.377002642200412	-7.02556817562636	7.18456984946758e-10	1.20108711696423e-07
PCDH9	-7.44757219121488	1.51756566218597	-7.02283090166284	7.27115699660722e-10	1.20441045480499e-07
DKKL1	-2.46059289093522	1.02051023045626	-7.01103858260683	7.65619349686967e-10	1.25665975987256e-07
CMTM3	-21.9215282627801	19.1160259750992	-6.98999863632458	8.3941788737117e-10	1.36537747355734e-07
LGI4	-93.9872021602348	7.98020122443391	-6.98705151348145	8.50304438419136e-10	1.37073630675513e-07
SCRG1	-18.4508249234443	1.72019497839506	-6.97663557083693	8.89916838568368e-10	1.42189809914618e-07
COL24A1	-1.21536580260804	0.441767001864198	-6.97356498159727	9.01940620488428e-10	1.42846823709812e-07
PLBD1	-22.2139376086159	10.5913781532279	-6.9614848713549	9.50830965030252e-10	1.48224306356757e-07
EXOC3L2	-2.55064311761888	1.57981931886962	-6.96112828400361	9.52313460946212e-10	1.48224306356757e-07
EDN3	-81.9655320994774	7.0265209152809	-6.94148372728735	1.03763355017477e-09	1.6012370725133e-07
RNF175	-14.0606528094963	2.02446127775344	-6.93322383560839	1.07573709041911e-09	1.62636529989752e-07
LAMA4	-33.4179969515684	17.3704437778002	-6.93275031460099	1.0779631287582e-09	1.62636529989752e-07
COL11A2	-32.7683659098261	4.57766533090159	-6.9321184533214	1.08094065902909e-09	1.62636529989752e-07
EPHA3	-13.5856647504408	2.92656399419753	-6.92803745824377	1.10036937587807e-09	1.6419148001222e-07
NLGN3	-5.12773393370399	1.32771362611189	-6.90337738990439	1.22537502700065e-09	1.81345459938498e-07
ITGB3	-44.5460754671662	4.84410065442319	-6.8996074827483	1.24569006292327e-09	1.82853122651054e-07
NDN	-24.6300381379517	11.2313173580247	-6.89164610437194	1.28969756874847e-09	1.87786206481885e-07
LRRC4B	-5.6622624923102	1.27956775033223	-6.88074032354755	1.35249711832448e-09	1.95354683770788e-07
AQP7	-11.5077405547481	1.44601093830953	-6.86335260688387	1.45896043382424e-09	2.07838354777087e-07
SPRY4	-120.896402395457	15.8278442728395	-6.86288305683342	1.46194799538577e-09	2.07838354777087e-07
SOX8	-2.63489299161044	0.35709179691358	-6.83962422623409	1.6177925979753e-09	2.28197229347219e-07
FAM212A	-3.66106777402909	2.08726164197531	-6.83499139048021	1.65075070085627e-09	2.31041115534573e-07
RASL12	-6.09582346311715	3.42479504615086	-6.82123466137996	1.75259676867129e-09	2.43408728141232e-07
S100B	-47.1776874495277	7.32899649753086	-6.81532911418519	1.79820918032556e-09	2.47837150769297e-07
TEAD2	-61.5218602632389	29.0668421463163	-6.79899046920131	1.93063606304976e-09	2.64072985745177e-07
SLC16A5	-4.3911032115988	2.85716920902948	-6.79451487963087	1.96857093989362e-09	2.67237205411875e-07
SOX10	-73.5240976514452	5.56511459034511	-6.78749273089986	2.02958680169641e-09	2.71083079891609e-07
HMGA2	-101.277728811893	7.96727072737479	-6.78720705698457	2.0321083879055e-09	2.71083079891609e-07
CDH19	-80.2101195486425	6.24784483183951	-6.78609612053837	2.04194399696809e-09	2.71083079891609e-07
BCAR3	-9.19725169753936	7.42625972753086	-6.78404174520539	2.06025694032275e-09	2.71183407786429e-07
MAP3K1	-21.1946105946919	8.72475595061728	-6.78130885574685	2.08487115406811e-09	2.71183407786429e-07
A2M	-351.696284328679	126.389508133086	-6.7809902926459	2.08775927345963e-09	2.71183407786429e-07
COL20A1	-218.232306052427	16.3725183630741	-6.77210708405884	2.16991425933469e-09	2.79841442516342e-07
NGFR	-26.542302757157	4.65614208950617	-6.76122763764916	2.27491394924726e-09	2.91301924494038e-07
IL1RAP	-25.6258793549241	5.84065733662608	-6.74873541996343	2.40171050692423e-09	3.03950162094772e-07
TTYH1	-35.4824448184195	4.34209482574948	-6.7481942298108	2.40735935638618e-09	3.03950162094772e-07
CDC42EP5	-11.5806986063728	6.05622769506173	-6.74520470050348	2.43880196890799e-09	3.05146394998248e-07
EPHB4	-29.6050585502195	14.0861668498719	-6.74283017265959	2.46406639049536e-09	3.05146394998248e-07
SLC26A4	-6.30179107851852	0.987395322592593	-6.742505904925	2.46753661975875e-09	3.05146394998248e-07
SIX5	-7.06626916533941	3.74745666951921	-6.73608321925094	2.53727865489384e-09	3.11636504177607e-07
PPFIBP1	-41.0339257473054	15.4764389163457	-6.73248680891973	2.57718171674239e-09	3.14398756052593e-07
FRMD6	-22.8228100189346	10.9880477152334	-6.7304957283656	2.59954042342242e-09	3.1499800231471e-07
PODN	-18.8704024962426	6.95107187657129	-6.72160629652173	2.7017349262513e-09	3.25198827289781e-07
PACSIN3	-19.1211772255349	7.63929957044617	-6.69754422935739	2.99879275276062e-09	3.56279716721324e-07
MMP17	-34.7936262659791	4.76261356692954	-6.69749601464929	2.99941938197958e-09	3.56279716721324e-07
SH3D19	-12.8173837806912	10.0495993146851	-6.69203086809209	3.07129637026797e-09	3.62433045524106e-07
SNX22	-13.8889804668512	5.76279248105621	-6.68397540192101	3.18036761030848e-09	3.71774270781658e-07
SPRY4-IT1	-18.8208383630529	1.91014327901235	-6.6825207732431	3.200468970624e-09	3.71774270781658e-07
HAS2	-8.71268571718398	2.04533809012346	-6.68167399218503	3.21222853735468e-09	3.71774270781658e-07
GATA6-AS1	-1.02964191406208	0.546792227901235	-6.68009494401458	3.23427198305643e-09	3.7194127805149e-07
SLC5A9	-5.50661108669484	1.14924506874871	-6.67562427549448	3.29749953078111e-09	3.76812367267424e-07
LINC00632	-3.47517849709851	0.488449069135802	-6.67339643200295	3.32946359755288e-09	3.78072108514574e-07
EGR1	-78.2835891721397	35.8820574938272	-6.67001034239267	3.37863516355808e-09	3.81257861737757e-07
F2R	-24.8475552872245	16.4309747728395	-6.65495793085363	3.60608521653363e-09	4.043966992827e-07
RUBCNL	-9.72375559997298	2.53532052613427	-6.64905507962048	3.69936997215482e-09	4.09875972319069e-07
VCAN	-245.38732244924	49.6999240018282	-6.64899397627048	3.7003480192749e-09	4.09875972319069e-07
SEMA3A	-15.0086634831009	2.89975024567901	-6.63277620228584	3.96921561007336e-09	4.35218694644323e-07
EXTL1	-1.14330547931924	0.411367846296296	-6.63230260467071	3.97735168187834e-09	4.35218694644323e-07
LPAR4	-7.02212455787974	1.02192350012346	-6.6244223885136	4.11518101920675e-09	4.42425840465255e-07
ST3GAL6	-21.031662051746	9.67857421568342	-6.62435739965356	4.11633717989498e-09	4.42425840465255e-07
SMAD6	-4.00241090313925	2.26582959782255	-6.62433538198193	4.11672895032749e-09	4.42425840465255e-07
TBX4	-7.97412240041549	2.28272458706463	-6.62183177969098	4.16151868681523e-09	4.44593017103248e-07
PREX1	-22.8505968089034	12.2054455345809	-6.60723723823471	4.43240261237338e-09	4.70747230390597e-07
NES	-36.9088762175888	11.2433971765432	-6.60161856321347	4.54128812747125e-09	4.79490977435634e-07
AXL	-7.67574240166741	5.04427242271605	-6.58654768736962	4.8466232335172e-09	5.0875454930903e-07
NKAIN4	-20.4460399956303	2.74529147616394	-6.57360202474553	5.12509430161776e-09	5.34876171189068e-07
NDST3	-17.2535399387224	1.71403994160494	-6.56692420977898	5.27488248332577e-09	5.47344846186475e-07
SMOX	-8.56133386201682	6.37859595298386	-6.56331239077379	5.35769833475346e-09	5.52761391051279e-07
AJ239322.1	-1.77180682819013	0.228889156790123	-6.55986345431349	5.43798205456479e-09	5.56801008701395e-07
FAM110D	-1.26546859926526	0.648762067901235	-6.55898879496822	5.45853107394887e-09	5.56801008701395e-07
MAMLD1	-2.32281902540841	1.1713215998848	-6.54891936753498	5.70071613107655e-09	5.78238369362849e-07
VCL	-20.2071641038102	17.6696953303704	-6.5357237397554	6.03428164107307e-09	6.08653380053488e-07
ABCB4	-2.82251113930852	0.668905833701345	-6.52533087051413	6.31055464282881e-09	6.32983689312634e-07
PCDH18	-8.52473626236515	4.82223127542584	-6.52004180862948	6.45593005478629e-09	6.43987939995395e-07
CPS1	-3.36168736452081	0.832533017252901	-6.51806447514707	6.51112735259509e-09	6.45925298632442e-07
RBMS3	-7.65347991012939	3.7097834276807	-6.49691497908914	7.13157559117658e-09	7.02163796066027e-07
TBX22	-2.39888482618084	0.286094311111111	-6.49612639207163	7.15580938666015e-09	7.02163796066027e-07
TNS2	-30.0236413283218	19.6775962190033	-6.49433347047415	7.21121112913592e-09	7.03775226684049e-07
CYBRD1	-29.0273155853547	16.8703050141904	-6.48545545623166	7.49186960316235e-09	7.27234976801593e-07
CDK6	-17.7782164270745	5.83689845703704	-6.48161354969993	7.61665306649208e-09	7.35393963184569e-07
BMP1	-14.4013073876531	9.17671210907771	-6.47961910668729	7.68224148166037e-09	7.37781223145627e-07
TMEM133	-3.85355098020693	2.42205524691358	-6.47333743751359	7.89249653974278e-09	7.53963095370666e-07
TBKBP1	-6.19971225191448	3.8186251653747	-6.46272312134037	8.26080295518451e-09	7.8499367029398e-07
SASH1	-10.8584864974253	6.0082569312515	-6.4604027016621	8.34355989340433e-09	7.88706669504791e-07
HOMER3	-28.4361644621962	17.2814455000542	-6.45741207994051	8.4514318108142e-09	7.94742715334638e-07
LOXL3	-22.439382667516	9.76659784220211	-6.45492184353149	8.54230814099762e-09	7.99126287490736e-07
TULP1	-1.87273023330046	0.634677844336204	-6.44826349360216	8.79007361598193e-09	8.13937852279213e-07
TGFBI	-382.686923009165	90.8434122190228	-6.44824426647118	8.79079929074752e-09	8.13937852279213e-07
LINC00518	-1.33366197637292	0.181044781567901	-6.43503445930134	9.30365661617127e-09	8.57028164311083e-07
ASIC4	-3.03095101920561	0.528287882219442	-6.43374664906182	9.35521261654065e-09	8.57402861886504e-07
ADAMTS10	-19.3070239726371	6.75050391550988	-6.42934677906837	9.5335006197676e-09	8.65792243460847e-07
ITIH5	-11.1584937174596	3.17640412645185	-6.42912304097985	9.54265613119405e-09	8.65792243460847e-07
FENDRR	-4.454350821562	1.55576582393827	-6.41969650804556	9.93641203882067e-09	8.97009596804536e-07
LATS2	-3.10775809220273	2.1993233	-6.40884237786946	1.04097643621406e-08	9.3296917813938e-07
NOTCH1	-19.2213680348778	8.7208978	-6.40820838172715	1.04380932696846e-08	9.3296917813938e-07
PLAT	-22.6301207646703	10.9613799145583	-6.40458433725019	1.06014984569829e-08	9.42906673107515e-07
MPZ	-25.2704380746289	5.72102400493827	-6.40334946095931	1.06577546613213e-08	9.43263531422331e-07
ATP1B2	-3.76373618041685	1.23069652592593	-6.40020079719428	1.08025370568757e-08	9.51413690545805e-07
PHLDA3	-13.2014273654671	10.3458087728395	-6.39299771480037	1.114111577908e-08	9.76470123258685e-07
BDH2	-24.6226877433783	24.7550402120407	-6.38715412081307	1.14234955890301e-08	9.96382670820961e-07
DACT3	-5.05419841544277	3.25417328573854	-6.37380730643414	1.20953079218805e-08	1.04990761793054e-06
HOXA5	-11.7266219138581	8.66084150765432	-6.37203626941139	1.21873436322091e-08	1.05283487693557e-06
MMP16	-12.1827701622777	2.77837930012346	-6.35190618050393	1.32834489530474e-08	1.14206033736796e-06
MFGE8	-96.2200590581689	59.2083546339845	-6.34862977129213	1.3470862035382e-08	1.15268442677167e-06
SLC2A10	-6.08580194042585	4.01471013703704	-6.34589136381738	1.36295073545817e-08	1.16075827965553e-06
SERPINE2	-158.631303000865	39.3570539149166	-6.34091346668811	1.39226451364038e-08	1.18015661003649e-06
PHLDB2	-20.931127751238	10.3732530604405	-6.32951338156131	1.46176921379579e-08	1.23328239042443e-06
ROR1	-3.65423533392757	1.87361824648365	-6.31658007494228	1.5447870329425e-08	1.2929182663851e-06
ADCY6	-36.7411658225757	14.7788315866669	-6.31627877542299	1.54677566069888e-08	1.2929182663851e-06
BTBD19	-7.55133738116093	2.8594960596099	-6.31374317106453	1.56361177055523e-08	1.30096822660713e-06
LRRC55	-13.2346628774119	1.75713409234568	-6.29957238030633	1.6610978324764e-08	1.37573951217255e-06
MFAP4	-117.8106129624	31.5493855271273	-6.28002655688529	1.80549913824634e-08	1.48850625301542e-06
BIRC7	-7.85201618178599	1.5913615937184	-6.27164792127858	1.87113961670709e-08	1.53561026271121e-06
PLEKHA4	-16.6983135323315	8.28802677607481	-6.26672369938811	1.91081317669302e-08	1.55643994630362e-06
GLI3	-9.48688534360254	2.4198725731861	-6.26636178620138	1.91376166202937e-08	1.55643994630362e-06
CPAMD8	-4.8268045392932	2.5790944724154	-6.26393871351308	1.93361857802573e-08	1.56182377920344e-06
DST	-81.872761445434	44.2736197232943	-6.26344587539837	1.9376822295296e-08	1.56182377920344e-06
APLNR	-8.32357164509019	3.11378238167284	-6.26019687971353	1.96468378285455e-08	1.57654958664173e-06
HPSE2	-4.96499490058275	0.96764774463476	-6.25769044394694	1.98576817121767e-08	1.58641789076703e-06
SCARA3	-9.09783154696356	4.97019941604938	-6.25482637705558	2.01013513615301e-08	1.59881012701509e-06
POSTN	-376.988689823614	124.171826314879	-6.24619733423152	2.08535181003499e-08	1.65136083027113e-06
CPXM1	-47.5111122088769	16.3544450246914	-6.23869227009068	2.15303049096826e-08	1.69750941111056e-06
RND3	-28.8029541160139	17.6600003729454	-6.23362977114936	2.19990525530832e-08	1.72692562541703e-06
SLC6A4	-3.48946986341409	0.6255331188805	-6.21805534582865	2.35053403083517e-08	1.83095178467603e-06
EN2	-2.90618524740366	0.609547525308642	-6.21783820919673	2.35270459177424e-08	1.83095178467603e-06
LMOD1	-9.7074805748677	3.117437945958	-6.20986669126558	2.43377731738586e-08	1.88591628606874e-06
IGDCC4	-4.96311818121868	1.19824975340295	-6.20775829276913	2.45567845818941e-08	1.89475532318845e-06
WISP2	-22.8343174389398	4.70912154159658	-6.1958323569526	2.58327928686792e-08	1.97979415650233e-06
MYO1B	-34.788461062245	35.8342733987687	-6.19541851971003	2.58782287972612e-08	1.97979415650233e-06
CTNNB1	-121.317465227669	117.87730298334	-6.1886893828645	2.66282195125115e-08	2.02857596328437e-06
ADAM12	-22.2526320334668	5.40948916271605	-6.1760950588677	2.80901222287492e-08	2.13095444050449e-06
WNK4	-2.48843144197369	0.839832462647313	-6.17236294825662	2.85383773857489e-08	2.15590127071002e-06
GPR153	-13.6486687825911	5.9950668308642	-6.16371292012679	2.9604685065119e-08	2.22713578687801e-06
TCF21	-3.92148495788274	0.911666538765432	-6.15376702841933	3.08794859405211e-08	2.31339883259796e-06
PTH1R	-2.44637980124758	1.14494177307729	-6.15118768853118	3.12188562479946e-08	2.32915888246919e-06
ADAMTS7	-9.84929690319388	4.12141178518519	-6.14551385024482	3.19784070965749e-08	2.37600880711382e-06
LAMB1	-53.9326517911275	38.5606571598795	-6.14454334689173	3.21101445359254e-08	2.37601909670546e-06
SLC27A1	-8.94029768695783	6.03861653195668	-6.14041282882017	3.26768528975817e-08	2.40558810115809e-06
EMILIN1	-20.5810220010736	13.3257964311111	-6.13969587527825	3.27762211511986e-08	2.40558810115809e-06
PROS1	-16.478393930117	8.95995612716049	-6.13263073746337	3.37715486227967e-08	2.46860449548419e-06
HAPLN4	-1.47220339268383	0.292183915030235	-6.1147648722591	3.64237294742405e-08	2.65173562765086e-06
FOXD3	-13.4603842134653	2.93074065061728	-6.09838076396509	3.90363454569751e-08	2.83052697680998e-06
TRIM6	-1.37061824207623	0.85365675399595	-6.09634338961211	3.93739049713244e-08	2.84306307516019e-06
STK10	-12.9994676340737	8.98699168137913	-6.09544201466207	3.95241668161289e-08	2.84306307516019e-06
INSC	-4.49930004351338	0.858265672298281	-6.09288962869908	3.99527378455849e-08	2.86248683254776e-06
RASGEF1C	-2.9753803732729	0.653261834027162	-6.09009339596281	4.04275251009889e-08	2.88505520038876e-06
GSTM5	-2.64172986907932	0.905513668395062	-6.08182238563752	4.18647803763708e-08	2.97586066809203e-06
EFEMP2	-19.1985164240103	15.3967125228313	-6.07015903413696	4.3977680713909e-08	3.11379225603775e-06
FGD5	-5.19986071661117	3.15109689976379	-6.06769396375273	4.44375535643481e-08	3.13406261564182e-06
CCL17	-3.19555551922327	0.867402617283951	-6.06030689533446	4.58442923472289e-08	3.2206953242382e-06
VILL	-3.01247542839137	2.65605110744307	-6.05865323728186	4.61651793372992e-08	3.23066787959278e-06
ADH1B	-65.811664292532	11.8495716621216	-6.03365893755913	5.12942795372424e-08	3.57099569336773e-06
