index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
ALB	ALB	5.0721056882903e-23	-0.635513281960226	-0.506559502728421	-0.764467061192032	4.54376134576006e-21	ALB	-0.635513281960226	5.0721056882903e-23	2.188969	-74.06176137494785
GAL	GAL	2.2355391196610897e-23	-0.6109828077299829	-0.4928215762134	-0.7291440392465649	2.03908265156966e-21	GAL	-0.6109828077299829	2.2355391196610897e-23	2.3422575	-75.24372339061188
TFF3	TFF3	4.47035269902381e-25	-0.853998775568899	-0.7072118234964141	-1.00078572764138	4.5767896680481896e-23	TFF3	-0.853998775568899	4.47035269902381e-25	2.5802295	-80.88781371145576
AVIL	AVIL	1.15901088050865e-26	-0.5881734350482	-0.49344600097543106	-0.682900869120969	1.30172490683994e-24	AVIL	-0.5881734350482	1.15901088050865e-26	1.371741	-86.1572363569978
ASCL2	ASCL2	4.240348985919479e-35	-0.6091364312141451	-0.515260742531708	-0.7030121198965821	7.688825570854e-33	ASCL2	-0.6091364312141451	4.240348985919479e-35	2.584766	-114.18330031581253
WDR34	WDR34	1.94967999154561e-35	-0.6621547205526971	-0.5681494254528671	-0.7561600156525259	3.57837608204407e-33	WDR34	-0.6621547205526971	1.94967999154561e-35	1.5199952	-115.30424597272194
AFP	AFP	1.4854299653295201e-36	-0.8161697321084691	-0.7025081031273339	-0.9298313610896041	2.8298380985075e-34	AFP	-0.8161697321084691	1.4854299653295201e-36	2.028912	-119.01853082898351
DUSP23	DUSP23	5.75989813421538e-38	-0.632910471929432	-0.549618798489114	-0.7162021453697499	1.22093615380199e-35	DUSP23	-0.632910471929432	5.75989813421538e-38	1.2118078	-123.70722430838583
HES6	HES6	1.8152078865198397e-38	-0.594113495638074	-0.505343110830992	-0.682883880445155	3.90269695601766e-36	HES6	-0.594113495638074	1.8152078865198397e-38	2.531425	-125.37313282351714
LGALS3BP	LGALS3BP	5.571299437837309e-40	-0.6309971179400121	-0.538310278949133	-0.72368395693089	1.23305965499193e-37	LGALS3BP	-0.6309971179400121	5.571299437837309e-40	1.6286691	-130.3991099376092
UBE2S	UBE2S	3.84157863691498e-40	-0.785940523899004	-0.673182294283577	-0.8986987535144301	8.62921768441349e-38	UBE2S	-0.785940523899004	3.84157863691498e-40	2.9845157	-130.9354245096432
DBI	DBI	4.341198796739299e-44	-0.650131302523245	-0.560272434734407	-0.739990170312082	1.16669717662369e-41	DBI	-0.650131302523245	4.341198796739299e-44	2.1392074	-144.0467426855324
ASRGL1	ASRGL1	2.0726642333464197e-44	-0.6624214977563211	-0.571842095203795	-0.753000900308848	5.67156303852065e-42	ASRGL1	-0.6624214977563211	2.0726642333464197e-44	1.9655555	-145.11334975281775
PSME2	PSME2	4.797315015158929e-45	-0.591301445545271	-0.510186072812989	-0.672416818277554	1.38845367265658e-42	PSME2	-0.591301445545271	4.797315015158929e-45	2.159969	-147.2245370928714
RASSF6	RASSF6	3.93408491828736e-45	-0.7958648756002641	-0.6867605426000128	-0.904969208600515	1.1609407454946e-42	RASSF6	-0.7958648756002641	3.93408491828736e-45	2.373332	-147.51073617101596
CALM3	CALM3	1.7913159763266e-45	-0.592805009665798	-0.51122105374952	-0.674388965582075	5.391861088743079e-43	CALM3	-0.592805009665798	1.7913159763266e-45	2.0402846	-148.645744428268
IFITM3	IFITM3	5.746574777939519e-50	-0.93182764909518	-0.813153580768369	-1.05050171742199	2.2175884719997393e-47	IFITM3	-0.93182764909518	5.746574777939519e-50	3.3138325	-163.57370244453432
NMU	NMU	4.407372675503529e-53	-0.664026332099567	-0.581251074680954	-0.7468015895181801	1.7455515464823196e-50	NMU	-0.664026332099567	4.407372675503529e-53	3.5300415	-173.92227013686943
DNPH1	DNPH1	1.1125596852820597e-61	-0.7694141116640509	-0.678223015754292	-0.860605207573809	5.401297826933859e-59	DNPH1	-0.7694141116640509	1.1125596852820597e-61	2.1513925	-202.483731053982
HMGN3	HMGN3	4.573466931360709e-67	-0.623590237065229	-0.5508946200128361	-0.6962858541176221	2.37347163161996e-64	HMGN3	-0.623590237065229	4.573466931360709e-67	2.8637004	-220.3758941378121
TSPO	TSPO	3.5333449744400596e-68	-0.6129530058439809	-0.545938903356585	-0.679967108331378	1.8991729237615296e-65	TSPO	-0.6129530058439809	3.5333449744400596e-68	3.3271916	-224.07007584021446
MT2A	MT2A	2.9558153135718695e-74	-0.790880192030179	-0.7086286818080408	-0.8731317022523171	1.9341313247502894e-71	MT2A	-0.790880192030179	2.9558153135718695e-74	4.0551972	-244.2591228924101
BST2	BST2	1.5759894157081696e-76	-0.7338832454149441	-0.658938216893744	-0.8088282739361429	1.1294590812575199e-73	BST2	-0.7338832454149441	1.5759894157081696e-76	4.2326927	-251.81027736570402
HMGN2	HMGN2	3.9296594661914893e-82	-0.638042185029027	-0.5741583331053111	-0.7019260369527429	3.69633593538637e-79	HMGN2	-0.638042185029027	3.9296594661914893e-82	5.126154	-270.4236994829676
HNRNPA2B1	HNRNPA2B1	2.1911009225564596e-82	-0.59876281014578	-0.540135570252956	-0.657390050038604	2.1984045922983195e-79	HNRNPA2B1	-0.59876281014578	2.1911009225564596e-82	4.721644	-271.2664478440766
POLR2L	POLR2L	9.686906937170537e-83	-0.651446909216044	-0.58535454650937	-0.717539271922717	1.0413424957458298e-79	POLR2L	-0.651446909216044	9.686906937170537e-83	3.4889753	-272.44399579398913
PTMS	PTMS	2.2917101535309597e-83	-0.684047376335646	-0.617113809133563	-0.7509809435377299	2.6530952162031498e-80	PTMS	-0.684047376335646	2.2917101535309597e-83	4.0566626	-274.5236072864018
CKB	CKB	1.3428551075796e-94	-0.865635144966959	-0.7853765336512158	-0.9458937562827009	2.5262461711341193e-91	CKB	-0.865635144966959	1.3428551075796e-94	3.4518268	-311.8359372712761
PRDX2	PRDX2	7.658591565014408e-96	-0.590520856274614	-0.535630752631208	-0.645410959918021	1.6465971864780996e-92	PRDX2	-0.590520856274614	7.658591565014408e-96	4.573875	-315.96801800802837
STMN1	STMN1	7.512965540186168e-98	-0.688792881118171	-0.6271904422488179	-0.750395319987524	1.8845021896633596e-94	STMN1	-0.688792881118171	7.512965540186168e-98	5.2444215	-322.63957081390856
MDK	MDK	1.5433834772311896e-108	-0.7175042620774409	-0.6567125971732211	-0.778295926981662	4.645584266465878e-105	MDK	-0.7175042620774409	1.5433834772311896e-108	4.714781	-358.1421376817376
TUBA1B	TUBA1B	3.453454460306219e-123	-1.07822505468042	-0.9915483860175429	-1.1649017233432901	1.2993622406902095e-119	TUBA1B	-1.07822505468042	3.453454460306219e-123	4.7799387	-406.80911547176805
IFI6	IFI6	2.722588664600889e-123	-1.6966086302243302	-1.5632742586395	-1.8299430018091598	1.2993622406902095e-119	IFI6	-1.6966086302243302	2.722588664600889e-123	3.5900512	-407.15217663821915
GSTP1	GSTP1	8.334835380882318e-156	-0.7332112518905192	-0.6823427289128411	-0.7840797748681959	6.271963624113938e-152	GSTP1	-0.7332112518905192	8.334835380882318e-156	5.837145	-515.1616290972216
IFI27	IFI27	2.697447889250999e-185	-1.94397264149412	-1.82070271324945	-2.0672425697388	4.0596590733227484e-181	IFI27	-1.94397264149412	2.697447889250999e-185	5.75882	-613.1251024649382
