index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
LDHA	LDHA	9.852153696946821e-23	0.6589532734660689	0.7873615394657592	0.530545007466379	2.2181200409266697e-20	LDHA	0.6589532734660689	9.852153696946821e-23	2.061617	73.10390704786383
HIST1H4C	HIST1H4C	1.98380065045798e-11	-0.7234958646229529	-0.493666296969757	-0.95332543227615	1.29929925329314e-09	HIST1H4C	-0.7234958646229529	1.98380065045798e-11	4.012471	-35.55294198529703
CHGA	CHGA	8.69681080993407e-14	-0.629534408743058	-0.4907672930390561	-0.768301524447061	8.52464945308435e-12	CHGA	-0.629534408743058	8.69681080993407e-14	1.3021296	-43.386506878290035
TUBB4B	TUBB4B	1.06919336936005e-14	-0.6450682519573628	-0.474496359305262	-0.8156401446094641	1.1942641286131002e-12	TUBB4B	-0.6450682519573628	1.06919336936005e-14	2.2675936	-46.41047053262529
PPP1CA	PPP1CA	3.1846792917635894e-17	-0.600019897357224	-0.48364880612753003	-0.716390988586918	4.63515595101228e-15	PPP1CA	-0.600019897357224	3.1846792917635894e-17	1.0471469	-54.801629517676865
TFF3	TFF3	4.5862892893259e-22	-0.8576896930553299	-0.692394462472861	-1.0229849236378001	1.00127033893783e-19	TFF3	-0.8576896930553299	4.5862892893259e-22	2.6284194	-70.88509072887173
DYNLL1	DYNLL1	1.33189531148142e-23	-0.629811159411138	-0.508696122469999	-0.750926196352278	3.39683116042581e-21	DYNLL1	-0.629811159411138	1.33189531148142e-23	2.5914373	-75.99086549304982
PPP1R14B	PPP1R14B	9.4660665923817e-25	-0.657599946530023	-0.5327286616483771	-0.78247123141167	2.67444222607114e-22	PPP1R14B	-0.657599946530023	9.4660665923817e-25	1.9162482	-79.80543730092535
SEC11C	SEC11C	1.4308050714194198e-25	-0.610245999798197	-0.49974509209432294	-0.720746907502072	4.4818413639309593e-23	SEC11C	-0.610245999798197	1.4308050714194198e-25	4.3453197	-82.53137523516638
DYNLT1	DYNLT1	1.97814868801403e-26	-0.6035493163565551	-0.47180675783628906	-0.7352918748768209	6.628638243161428e-24	DYNLT1	-0.6035493163565551	1.97814868801403e-26	2.243221	-85.38597959638473
IGFBP5	IGFBP5	2.51186688791548e-27	-1.11965280789747	-0.9268706116418101	-1.31243500415312	9.28038204819851e-25	IGFBP5	-1.11965280789747	2.51186688791548e-27	2.7483504	-88.36329854885685
POLR2L	POLR2L	8.61289823766608e-28	-0.64614785467126	-0.524840528813826	-0.767455180528695	3.35414191098731e-25	POLR2L	-0.64614785467126	8.61289823766608e-28	2.3903008	-89.90748787107877
COX17	COX17	1.72265344013135e-31	-0.674269698348542	-0.5597392829516539	-0.788800113745429	9.19322719216764e-29	COX17	-0.674269698348542	1.72265344013135e-31	2.3375187	-102.19513844916939
UCHL1	UCHL1	5.27091298042579e-33	-0.695166455246192	-0.5757376248704661	-0.814595285621918	3.03794340539821e-30	UCHL1	-0.695166455246192	5.27091298042579e-33	2.3521583	-107.2255742570384
H1FX	H1FX	2.0969823287959498e-35	-0.616847186230537	-0.520579351911758	-0.713115020549316	1.43882944645813e-32	H1FX	-0.616847186230537	2.0969823287959498e-35	3.2516685	-115.19916861711764
UQCR11	UQCR11	8.872706155867199e-44	-0.6619719715101341	-0.5719473344793579	-0.751996608540909	8.52312153332604e-41	UQCR11	-0.6619719715101341	8.872706155867199e-44	2.5637658	-143.01546198458647
TUBA1B	TUBA1B	1.80912436082065e-44	-0.7565250990340721	-0.653875528929761	-0.8591746691383829	1.8619766367903398e-41	TUBA1B	-0.7565250990340721	1.80912436082065e-44	5.6168895	-145.30954459153335
ACTB	ACTB	2.52547113783532e-48	-0.6282968567013051	-0.547134223381557	-0.709459490021052	3.63895136250692e-45	ACTB	-0.6282968567013051	2.52547113783532e-48	5.0305643	-158.11599600046625
HMGN2	HMGN2	4.80525312204146e-49	-0.644012001160229	-0.561043969235719	-0.726980033084739	7.69321024838838e-46	HMGN2	-0.644012001160229	4.80525312204146e-49	4.9792976	-160.5098642209176
PTMS	PTMS	3.8602522945387195e-50	-0.894256331277232	-0.7805620822205609	-1.0079505803339	6.952796914001049e-47	PTMS	-0.894256331277232	3.8602522945387195e-50	3.3177645	-164.14770960356256
TUBA1A	TUBA1A	1.0778350192491298e-58	-0.8085940651601741	-0.713930730053785	-0.9032574002665641	3.1061049584721298e-55	TUBA1A	-0.8085940651601741	1.0778350192491298e-58	5.3670707	-192.56369313718218
COX6C	COX6C	1.2106509754626697e-62	-0.7290732699224821	-0.6466200817011789	-0.8115264581437859	5.8147566351471995e-59	COX6C	-0.7290732699224821	1.2106509754626697e-62	3.1482294	-205.68375887970646
