index	primerid	Pr(>Chisq)	coef	ci.hi	ci.lo	fdr	gene	log2fc	pval	mean	score
CACNA1A	CACNA1A	1.18529479110907e-14	-0.587178151423751	-0.45676389034319603	-0.7175924125043058	1.2354305521491498e-12	CACNA1A	-0.587178151423751	1.18529479110907e-14	1.382926	-46.261747416320624
SARDH	SARDH	2.84396250387295e-17	-0.6776340956542269	-0.546119658096958	-0.8091485332114949	4.1499595458688705e-15	SARDH	-0.6776340956542269	2.84396250387295e-17	1.3786957	-54.96487516916621
LGALS3BP	LGALS3BP	1.15697034891646e-17	-0.609480874693938	-0.477596335735543	-0.7413654136523341	1.7491098581231596e-15	LGALS3BP	-0.609480874693938	1.15697034891646e-17	1.4660604	-56.26242572186303
ADA	ADA	1.13870101829625e-17	-0.652244778330626	-0.5417457281687029	-0.7627438284925481	1.7371401625481202e-15	ADA	-0.652244778330626	1.13870101829625e-17	1.2757653	-56.28538861585777
IFI27	IFI27	1.1074310394305601e-17	-0.935243324957161	-0.7476225139150201	-1.1228641359993001	1.7049358048334198e-15	IFI27	-0.935243324957161	1.1074310394305601e-17	2.5550003	-56.32556074922054
KLK12	KLK12	1.2183399675102998e-19	-0.6646222422190171	-0.573920925044968	-0.755323559393065	2.10772814379282e-17	KLK12	-0.6646222422190171	1.2183399675102998e-19	1.0929043	-62.83171704153344
SRM	SRM	1.4953952848322299e-24	-0.737908729274227	-0.591904220320786	-0.883913238227668	4.48111219192315e-22	SRM	-0.737908729274227	1.4953952848322299e-24	2.1037838	-79.14574738813167
KRT7	KRT7	5.38674752699729e-25	-0.7717331432299341	-0.626821397973148	-0.9166448884867209	1.67398167130632e-22	KRT7	-0.7717331432299341	5.38674752699729e-25	2.2134979	-80.6187879235069
PCSK1N	PCSK1N	3.35405357166116e-25	-0.6126895087085289	-0.497565421105073	-0.7278135963119859	1.1036151565891398e-22	PCSK1N	-0.6126895087085289	3.35405357166116e-25	3.4626412	-81.30229664006396
UCP2	UCP2	3.3806958430987e-27	-0.7368442654345809	-0.592342986001535	-0.8813455448676271	1.4546527421292098e-24	UCP2	-0.7368442654345809	3.3806958430987e-27	2.0778325	-87.93473833732523
IDH2	IDH2	7.89910901304418e-32	-0.766647265350239	-0.6214459733930671	-0.9118485573074109	5.09826724414979e-29	IDH2	-0.766647265350239	7.89910901304418e-32	2.1840215	-103.32000910398625
RBP1	RBP1	6.2543539556691e-32	-0.6159394943493499	-0.512642474773369	-0.71923651392533	4.198172549203329e-29	RBP1	-0.6159394943493499	6.2543539556691e-32	3.0219784	-103.65683816768613
SEC11C	SEC11C	1.2106438400984e-38	-0.7992951605020541	-0.67541209002628	-0.923178230977827	1.56275494466856e-35	SEC11C	-0.7992951605020541	1.2106438400984e-38	3.7693105	-125.95749310542605
TFF3	TFF3	1.09515710478804e-38	-0.842285519548077	-0.7186309769425291	-0.965940062153624	1.53148594795401e-35	TFF3	-0.842285519548077	1.09515710478804e-38	4.40198	-126.10212976051379
ASCL1	ASCL1	2.8766723937321194e-42	-0.839361957507916	-0.721131667765429	-0.9575922472504019	4.82734394392187e-39	ASCL1	-0.839361957507916	2.8766723937321194e-42	4.706008	-137.9965790543727
HES6	HES6	2.31347608541107e-42	-0.715831322368121	-0.615305807457416	-0.8163568372788259	4.313604687698129e-39	HES6	-0.715831322368121	2.31347608541107e-42	3.951489	-138.31091779954394
MGST3	MGST3	5.500866479709959e-49	-0.6862427668454439	-0.59056863547707	-0.7819168982138192	1.3187148628001799e-45	MGST3	-0.6862427668454439	5.500866479709959e-49	3.0577655	-160.31481776402126
CST3	CST3	2.4988991130597996e-54	-0.747958339183429	-0.653177958500381	-0.842738719866478	8.386805203251289e-51	CST3	-0.747958339183429	2.4988991130597996e-54	3.757617	-178.06282446660114
CKB	CKB	4.73741534637161e-69	-0.777225266916812	-0.6913653328511751	-0.863085200982448	3.974928346373099e-65	CKB	-0.777225266916812	4.73741534637161e-69	4.798201	-226.9689383834611
